DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,VARIABLE,VARIABLE_NAME,VARIABLE_CODE,VARIABLE_TYPE,VARIABLE_TYPECODE,VARIABLE_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,25.1,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957700d40b22d20599,292,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,479300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957700d40b22d21001,293,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1906300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957700d40b22d21002,294,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957700d40b22d21003,295,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.3,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957701d40b22d20599,296,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,764000.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957701d40b22d21001,297,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,3424100.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957701d40b22d21002,298,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.5,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957701d40b22d21003,299,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,27.1,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957702d40b22d20599,300,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,315500.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957702d40b22d21001,301,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1164800.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957702d40b22d21002,302,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,1.4,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957702d40b22d21003,303,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957703d40b22d20599,304,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8060200.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957703d40b22d21001,305,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,36264300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957703d40b22d21002,306,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957703d40b22d21003,307,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.3,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957697d40b22d20599,308,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,9153200.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957697d40b22d21001,309,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,41056500.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957697d40b22d21002,310,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957697d40b22d21003,311,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957698d40b22d20599,312,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8849900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957698d40b22d21001,313,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,39889800.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957698d40b22d21002,314,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957698d40b22d21003,315,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,21.9,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957699d40b22d20599,316,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,7569200.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957699d40b22d21001,317,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,34545400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957699d40b22d21002,318,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957699d40b22d21003,319,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,25.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957700d40b22d20599,320,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,481200.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957700d40b22d21001,321,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1908900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957700d40b22d21002,322,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957700d40b22d21003,323,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,23.3,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957701d40b22d20599,324,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,799400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957701d40b22d21001,325,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,3435500.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957701d40b22d21002,326,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957701d40b22d21003,327,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,26.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957702d40b22d20599,328,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,303300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957702d40b22d21001,329,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1166700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957702d40b22d21002,330,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,1.4,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957702d40b22d21003,331,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.1,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957703d40b22d20599,332,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8050500.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957703d40b22d21001,333,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,36454300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957703d40b22d21002,334,532
2016-12,Jan 2016-Dec 2016,2016-12,date,0,11,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32268e2d2092957703d40b22d21003,335,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,21.8,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957697d40b22d20599,336,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8966900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957697d40b22d21001,337,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,41157900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957697d40b22d21002,338,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957697d40b22d21003,339,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,21.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957698d40b22d20599,340,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8644300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957698d40b22d21001,341,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,39990500.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957698d40b22d21002,342,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957698d40b22d21003,343,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,21.4,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957699d40b22d20599,344,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,7410700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957699d40b22d21001,345,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,34639800.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957699d40b22d21002,346,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957699d40b22d21003,347,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,23.9,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957700d40b22d20599,348,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,457100.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957700d40b22d21001,349,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1909900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957700d40b22d21002,350,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957700d40b22d21003,351,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957701d40b22d20599,352,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,776500.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957701d40b22d21001,353,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,3440800.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957701d40b22d21002,354,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957701d40b22d21003,355,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,27.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957702d40b22d20599,356,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,322600.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957702d40b22d21001,357,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1167400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957702d40b22d21002,358,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,1.4,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957702d40b22d21003,359,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,21.5,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957703d40b22d20599,360,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,7867800.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957703d40b22d21001,361,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,36549700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957703d40b22d21002,362,532
2017-12,Jan 2017-Dec 2017,2017-12,date,0,12,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32284e1d2092957703d40b22d21003,363,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,21.7,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957697d40b22d20599,364,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8942200.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957697d40b22d21001,365,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,41250300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957697d40b22d21002,366,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957697d40b22d21003,367,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,21.5,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957698d40b22d20599,368,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8624100.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957698d40b22d21001,369,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,40082600.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957698d40b22d21002,370,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957698d40b22d21003,371,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,21.3,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957699d40b22d20599,372,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,7400400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957699d40b22d21001,373,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,34728600.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957699d40b22d21002,374,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957699d40b22d21003,375,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,23.3,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957700d40b22d20599,376,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,446200.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957700d40b22d21001,377,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1911300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957700d40b22d21002,378,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957700d40b22d21003,379,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957701d40b22d20599,380,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,777600.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957701d40b22d21001,381,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,3442700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957701d40b22d21002,382,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957701d40b22d21003,383,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,27.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957702d40b22d20599,384,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,318000.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957702d40b22d21001,385,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1167700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957702d40b22d21002,386,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,1.3,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957702d40b22d21003,387,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,21.4,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957703d40b22d20599,388,532
2018-12,Jan 2018-Dec 2018,2018-12,date,0,13,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,7846500.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32300e0d2092957703d40b22d21001,389,532
